Fx,Fy,Fz,Mx,My,Mz
-3.241364544,3.241364544,43.71861723,-1.656472168,1.656472168,-17.56850457
-1.048575943,1.048575943,44.64719755,-6.482940876,6.482940876,-0.172853827
-12.33511807,12.33511807,43.17677622,-0.884649588,0.884649588,-1.118409657
1.138574836,-1.138574836,45.6065927,-2.582918682,2.582918682,-0.241278404
0.628396624,-0.628396624,45.53298656,-2.732121506,2.732121506,-4.486320229
-0.515490201,0.515490201,45.52581065,-1.635394162,1.635394162,-1.668883513
-0.343090362,0.343090362,45.69064544,-2.77908196,2.77908196,0.184537314
-12.84977959,12.84977959,43.08873098,-2.821909123,2.821909123,-0.517888757
-11.32146802,11.32146802,42.96555487,-6.69543314,6.69543314,-1.21976904
10.81322839,-10.81322839,43.80889513,-3.466494781,3.466494781,-1.081094036
-3.687084924,3.687084924,45.40200619,-2.100717904,2.100717904,-0.817216704
-3.986508277,3.986508277,42.66390761,3.965242214,-3.965242214,0.538020504
-7.948018148,7.948018148,44.59358025,-3.213148625,3.213148625,-2.527847079
-2.340431565,2.340431565,43.47135793,-2.052202728,2.052202728,-18.31912295
-0.293306397,0.293306397,45.6991218,-2.554673435,2.554673435,0.524572439
-0.064435779,0.064435779,45.50616103,-1.598754889,1.598754889,-0.016838276
-8.848227914,8.848227914,43.87200633,-1.012214556,1.012214556,0.323679811
-1.671330727,1.671330727,45.47504274,-1.723941443,1.723941443,-3.744181116
-0.359261513,0.359261513,45.62649766,-1.459562229,1.459562229,0.096864015
-1.712047835,1.712047835,45.62337617,-3.593904635,3.593904635,-0.404276245
-14.08331084,14.08331084,42.58374449,-3.876686513,3.876686513,0.333091408
1.026712897,-1.026712897,45.60111702,-2.888987839,2.888987839,1.156903066
-3.004371933,3.004371933,44.17646824,-0.132702742,0.132702742,1.703965236
-1.01437413,1.01437413,44.73752046,-2.312121147,2.312121147,13.58386588
-0.622193847,0.622193847,45.48118056,-2.337910221,2.337910221,-0.605109928
-0.347631392,0.347631392,45.67429224,-1.422492183,1.422492183,0.046647439
11.16307915,-11.16307915,43.77111099,-2.269021905,2.269021905,-1.594125375
-8.554318242,8.554318242,44.31114895,-4.570584666,4.570584666,-0.607704503
6.980471552,-6.980471552,44.57606989,-4.563667926,4.563667926,1.133869325
-1.278951362,1.278951362,45.58494939,-3.692986703,3.692986703,-0.401690786
-1.671116565,1.671116565,44.49083479,-2.366773816,2.366773816,-14.51634278
-2.18146545,2.18146545,45.41272997,-1.77731223,1.77731223,1.929940023
-0.78599819,0.78599819,45.37703384,-2.216746194,2.216746194,-7.241420853
8.237856345,-8.237856345,43.77434937,0.034387318,-0.034387318,0.177981797
-1.052525463,1.052525463,45.53241755,-2.380056694,2.380056694,-4.538280159
12.93956731,-12.93956731,42.78156977,-1.765129752,1.765129752,-0.326872421
-1.496363562,1.496363562,44.2965577,-2.336762602,2.336762602,16.4408018
-6.207091065,6.207091065,45.21956061,-1.800564539,1.800564539,0.281665478
8.369060715,-8.369060715,44.1439215,-5.156573102,5.156573102,1.318199709
-0.322646524,0.322646524,45.59537813,-3.543097213,3.543097213,-1.560753487
-2.428020344,2.428020344,44.8102199,-0.756325051,0.756325051,3.113115361
-0.695210462,0.695210462,45.496383,-2.530782719,2.530782719,-3.616125366
-0.349992122,0.349992122,45.66540237,-2.070131251,2.070131251,0.202447409
-6.228851705,6.228851705,44.87849993,-4.218315436,4.218315436,-2.043646806
15.45286422,-15.45286422,41.40683293,-2.430222579,2.430222579,0.874425374
-2.958675024,2.958675024,43.2752288,2.715805835,-2.715805835,2.717380601
-2.561638991,2.561638991,43.65514997,-1.641478603,1.641478603,-17.44901452
-0.625891785,0.625891785,45.54740111,-2.051555091,2.051555091,1.96944031
-3.082745558,3.082745558,45.48804415,-3.007500315,3.007500315,-0.177126872
10.2116042,-10.2116042,44.06214704,-2.679310443,2.679310443,-0.999767781
0.296187175,-0.296187175,45.61780816,-2.962322489,2.962322489,-0.987204004
-1.157160556,1.157160556,43.13880054,-10.83392755,10.83392755,3.274656019
11.82097511,-11.82097511,43.22013778,-2.812928451,2.812928451,-0.59181201
-5.496770232,5.496770232,45.20452256,-2.620433493,2.620433493,-0.60118436
-0.720559551,0.720559551,44.17145188,-2.219547191,2.219547191,17.07527714
-7.034236936,7.034236936,44.80008915,-4.359492241,4.359492241,-1.625917898
5.738832411,-5.738832411,45.07169449,-2.692959047,2.692959047,0.699959674
-0.892956296,0.892956296,45.21554677,-5.491869997,5.491869997,2.243685564
10.78411741,-10.78411741,43.46900258,-3.461682441,3.461682441,-0.256981928
8.047757166,-8.047757166,44.30273278,-5.354040538,5.354040538,-0.861697988
10.34503461,-10.34503461,43.79397984,-2.016779092,2.016779092,0.612473722
-1.290040699,1.290040699,45.27246931,-2.408345298,2.408345298,-7.926736644
-1.249948333,1.249948333,45.28642897,-2.001328605,2.001328605,1.07417667
-1.011903829,1.011903829,44.90780296,-2.605273999,2.605273999,-12.05906853
-1.06895565,1.06895565,45.41171347,-2.276756724,2.276756724,1.65199319
-0.34799734,0.34799734,45.65989056,-2.052947292,2.052947292,0.213536816
-1.486154312,1.486154312,45.48379884,-4.717273713,4.717273713,0.094986658
-2.275495337,2.275495337,45.47453907,-1.475044696,1.475044696,-0.079641047
-0.339491565,0.339491565,45.64887343,-1.325481585,1.325481585,-0.014035994
8.537558137,-8.537558137,44.1646154,-4.048486436,4.048486436,0.603184969
11.26912652,-11.26912652,43.66158789,-1.781553262,1.781553262,0.040634105
8.216092885,-8.216092885,44.13993702,-0.226214034,0.226214034,0.257891524
9.34852019,-9.34852019,44.30956477,-2.407998593,2.407998593,0.612074445
-9.849718885,9.849718885,43.64268076,-5.384628723,5.384628723,-2.646933598
7.542887102,-7.542887102,44.13956143,0.804861905,-0.804861905,0.288593655
-1.013957548,1.013957548,45.53347742,-1.356278339,1.356278339,-0.153281208
-0.50475845,0.50475845,45.19098877,-2.391130918,2.391130918,-8.034371215
-1.39631784,1.39631784,45.16092073,-1.210983391,1.210983391,2.126767014
-0.968810514,0.968810514,45.56779352,-2.686343962,2.686343962,1.202643155
-11.04973415,11.04973415,42.86762468,-5.698070208,5.698070208,-4.34565289
6.551165398,-6.551165398,44.76656179,-1.800508578,1.800508578,0.927237181
0.279767043,-0.279767043,45.70241549,-1.270117591,1.270117591,-0.020439999
-6.183010667,6.183010667,44.82748875,-2.207394054,2.207394054,0.198326142
-2.192067013,2.192067013,44.67452557,-0.863608745,0.863608745,1.310093513
-9.619990741,9.619990741,44.26153378,-3.342597949,3.342597949,-0.421133976
15.1771645,-15.1771645,41.55750477,-2.462808377,2.462808377,0.87290083
-1.966940391,1.966940391,44.58785624,-2.524067641,2.524067641,14.11591331
-0.861582789,0.861582789,45.58468343,-4.110099727,4.110099727,0.371219782
-0.699987931,0.699987931,45.57997787,-3.190399864,3.190399864,0.924040725
-7.913546033,7.913546033,44.67422117,-3.76510605,3.76510605,0.724104262
-2.39152039,2.39152039,45.27589903,-2.012354135,2.012354135,-6.970975538
-0.565553872,0.565553872,45.46085777,-2.263085085,2.263085085,-1.944197627
-12.25377277,12.25377277,43.42310375,-3.937572082,3.937572082,0.395359982
-5.588305837,5.588305837,45.03190855,-1.832110496,1.832110496,0.162717732
6.569722084,-6.569722084,44.98186157,-3.003591844,3.003591844,0.361653507
-2.711721942,2.711721942,44.32928881,0.624733938,-0.624733938,1.170353668
-7.653737083,7.653737083,44.69333652,-2.532351781,2.532351781,-0.780498444
4.265425061,-4.265425061,45.36109086,-2.733437774,2.733437774,0.264054199
-0.215236079,0.215236079,45.47105947,-3.753605122,3.753605122,3.143321218
-8.383484507,8.383484507,44.46555313,-3.566967725,3.566967725,-1.829922082
-0.625980185,0.625980185,45.56014202,-3.73911637,3.73911637,-0.055534219
-0.682616383,0.682616383,45.63832584,-1.709779476,1.709779476,-0.085927004
4.147700786,-4.147700786,45.41895707,-1.847053819,1.847053819,-0.281410151
-0.065599384,0.065599384,45.51468988,-2.351411132,2.351411132,-3.911287029
13.6315529,-13.6315529,42.7081619,-2.181257425,2.181257425,0.370635931
-0.628162085,0.628162085,45.72629522,-3.377867977,3.377867977,0.417760656
-0.23503166,0.23503166,44.78930552,-0.589380945,0.589380945,-0.143719792
-0.357355569,0.357355569,45.66529526,-2.096200189,2.096200189,0.189186677
-0.089515043,0.089515043,45.0734207,-6.190269734,6.190269734,2.671228977
-8.554446186,8.554446186,44.50480569,-2.06802544,2.06802544,-0.415432172
-0.733577448,0.733577448,45.24657883,-1.790309441,1.790309441,-0.271828837
8.772006496,-8.772006496,43.81356383,0.214852083,-0.214852083,1.688132469
6.074222179,-6.074222179,44.91851388,-2.968091644,2.968091644,0.423939646
4.394196799,-4.394196799,45.24089215,-2.222404602,2.222404602,0.741517448
-7.980219185,7.980219185,44.73516725,-2.681914638,2.681914638,0.051511942
-4.167031621,4.167031621,45.27380478,-2.518548758,2.518548758,-0.430557592
1.557967299,-1.557967299,45.50366636,-2.978595595,2.978595595,-0.353495873
-0.876194157,0.876194157,45.46311871,-2.183217878,2.183217878,-8.023812844
0.272260638,-0.272260638,45.60461502,-1.978228516,1.978228516,0.108524984
-2.305112141,2.305112141,44.1776029,1.174560394,-1.174560394,3.578076845
-0.334002888,0.334002888,45.63660228,-1.966782406,1.966782406,0.152484138
-0.58748477,0.58748477,44.8679501,-0.883762541,0.883762541,0.96335154
-0.290086824,0.290086824,45.27097859,-1.635234234,1.635234234,0.140622608
-1.936305241,1.936305241,45.67483978,-2.239388863,2.239388863,-0.151413168
-2.045137986,2.045137986,43.79121221,-9.061228988,9.061228988,2.605509644
-1.392976251,1.392976251,44.1155501,-7.790677501,7.790677501,-0.373961893
-1.289643963,1.289643963,45.64427104,-3.760087687,3.760087687,0.271823092
-1.854604653,1.854604653,44.58557275,-2.075894774,2.075894774,-14.43132429
4.573480325,-4.573480325,45.04704357,-2.010572039,2.010572039,-1.161844449
-10.50050618,10.50050618,43.15611527,-0.020637647,0.020637647,0.412493014
1.50114969,-1.50114969,45.50676461,-2.101931901,2.101931901,0.21385438
4.301196851,-4.301196851,45.26326517,-2.974060815,2.974060815,0.901913513
10.13859912,-10.13859912,43.47015094,-0.351629959,0.351629959,-0.863262789
-7.342673513,7.342673513,44.92088036,-1.597860331,1.597860331,-0.888439094
-3.102445512,3.102445512,45.55977106,-2.683043836,2.683043836,-0.216534782
-7.969856697,7.969856697,44.31265121,-1.626814204,1.626814204,0.127116122
-0.338669445,0.338669445,45.58898562,-3.601199445,3.601199445,-1.533332073
1.069339907,-1.069339907,44.64315553,-5.749040838,5.749040838,1.715280954
0.622134089,-0.622134089,45.57068661,-2.244973278,2.244973278,0.038584414
-2.1442554,2.1442554,44.53781723,-1.812560321,1.812560321,-12.18578097
-0.270180656,0.270180656,45.42334174,-3.973779494,3.973779494,2.680908186
-0.322329729,0.322329729,45.65803667,-2.691883652,2.691883652,0.953543629
4.305726002,-4.305726002,45.40257649,-2.663438913,2.663438913,-0.121472544
-12.31530355,12.31530355,43.33443103,-4.564923541,4.564923541,0.35880566
0.014397873,-0.014397873,45.6979066,-3.22123446,3.22123446,1.014351553
12.29287075,-12.29287075,43.39336632,-2.616098858,2.616098858,-0.802373698
8.858953063,-8.858953063,44.38679862,-1.909527296,1.909527296,-0.132804797
-0.967773284,0.967773284,45.53727763,-2.736752759,2.736752759,-0.756587611
-0.341411469,0.341411469,45.66143664,-1.326971628,1.326971628,0.008685909
-6.204248893,6.204248893,45.2751411,-2.270837709,2.270837709,-0.406667011
-0.561723184,0.561723184,45.20732815,-2.740088107,2.740088107,9.330554022
1.111340888,-1.111340888,45.63057681,-3.278100661,3.278100661,0.437540528
3.96510539,-3.96510539,45.31271529,-2.863639554,2.863639554,-1.282367663
-14.84430789,14.84430789,42.2093353,-3.732746425,3.732746425,0.248079475
-11.02059235,11.02059235,42.9761921,-0.154088862,0.154088862,2.259177998
-6.113085308,6.113085308,44.82992669,-1.109751675,1.109751675,-1.710048554
-1.825808034,1.825808034,45.54502149,-2.605939494,2.605939494,-0.326936565
-1.10774495,1.10774495,45.45402613,-2.351499259,2.351499259,-5.222965552
8.993224369,-8.993224369,44.47422151,-2.507146756,2.507146756,-0.381605471
-0.34125059,0.34125059,45.64226639,-2.050506034,2.050506034,0.179464116
-7.889915515,7.889915515,44.85921356,-3.377111151,3.377111151,0.675100634
-1.943148722,1.943148722,45.13750782,-1.999213643,1.999213643,1.993193074
-0.691631127,0.691631127,45.57782622,-3.466478422,3.466478422,-1.084888405
0.12092648,-0.12092648,45.14512567,-5.426261933,5.426261933,-0.107694111
-0.360119702,0.360119702,45.66748514,-1.989115916,1.989115916,0.187418211
-0.500442883,0.500442883,45.38397689,-1.426706309,1.426706309,3.164624922
-9.010476469,9.010476469,43.9740216,-4.815727008,4.815727008,-2.873148811
-1.031007343,1.031007343,45.11080351,-2.672461374,2.672461374,10.47680124
-2.181508928,2.181508928,44.30146769,-1.961533772,1.961533772,-15.79383413
-11.46394592,11.46394592,43.54994244,-3.045720906,3.045720906,0.202443999
11.22699783,-11.22699783,43.36577954,-1.829775206,1.829775206,-0.245460907
-1.066594577,1.066594577,45.43339131,-2.445817158,2.445817158,5.061715081
-0.356396105,0.356396105,45.6637112,-1.726529258,1.726529258,0.099212928
-0.357367899,0.357367899,45.68302924,-2.436591612,2.436591612,0.332044787
-0.344224606,0.344224606,45.68591952,-2.775568108,2.775568108,0.186525034
-8.223566092,8.223566092,44.22348179,-5.245717065,5.245717065,-1.967963031
-10.66400734,10.66400734,43.23380333,0.512330199,-0.512330199,-1.011219178
-15.2816654,15.2816654,42.01097476,-4.105758275,4.105758275,1.171128063
-5.145960655,5.145960655,45.33031134,-2.076676008,2.076676008,0.091621071
-0.796566591,0.796566591,45.52238962,-3.897354114,3.897354114,0.383598956
3.62030432,-3.62030432,45.38258756,-1.911532514,1.911532514,0.430748556
1.227957631,-1.227957631,45.65779966,-2.399933127,2.399933127,-0.087135937
9.627306812,-9.627306812,44.10872357,-1.580422524,1.580422524,1.819476785
-13.18461739,13.18461739,42.96288347,-4.404161324,4.404161324,1.392216911
10.63825347,-10.63825347,43.30374274,-5.628143957,5.628143957,0.712782253
3.764361108,-3.764361108,45.42049966,-2.537891021,2.537891021,-0.908753793
0.431036519,-0.431036519,45.69417063,-2.692727056,2.692727056,1.031054398
-0.787113076,0.787113076,43.44085446,-10.25669684,10.25669684,-0.158681372
-11.28803252,11.28803252,43.61977075,-2.910371424,2.910371424,-0.849882393
5.274967133,-5.274967133,44.79138093,-1.616539656,1.616539656,-0.558966947
5.691495292,-5.691495292,44.70204482,-0.521180073,0.521180073,0.014166915
-0.835382756,0.835382756,45.24573377,-5.046894704,5.046894704,1.310148192
-0.297571864,0.297571864,45.7188799,-2.611635614,2.611635614,0.799553093
-1.406834613,1.406834613,45.40184197,-2.491119564,2.491119564,1.004948485
11.11872006,-11.11872006,43.05837034,-6.091315814,6.091315814,0.883200797
-6.010441013,6.010441013,44.85324334,-1.517044552,1.517044552,-0.92866287
-4.985541634,4.985541634,45.37451853,-2.208717351,2.208717351,-0.456597716
-0.760150528,0.760150528,45.54974521,-2.347046136,2.347046136,0.569522366
-11.21960165,11.21960165,42.82824918,0.238649871,-0.238649871,2.176333513
-0.646815055,0.646815055,45.55185019,-2.340188734,2.340188734,-0.986301459
6.700580678,-6.700580678,44.64572308,-2.638014816,2.638014816,-1.16417286
-0.273266724,0.273266724,45.53848758,-4.136079561,4.136079561,0.165425836
-9.114156674,9.114156674,43.92915414,-5.662889769,5.662889769,-1.629822307
-0.73787697,0.73787697,45.39156025,-3.448864025,3.448864025,-0.233789974
14.04973165,-14.04973165,42.12002037,-2.799675629,2.799675629,0.439923553
-5.385789574,5.385789574,45.013478,-2.701538895,2.701538895,0.84634056
-6.509967543,6.509967543,45.08251914,-2.038588467,2.038588467,-0.316274754
-1.101291548,1.101291548,44.32899354,-2.417145291,2.417145291,-14.72579009
-0.173354157,0.173354157,45.23879511,-2.273584427,2.273584427,9.075486028
-1.75006748,1.75006748,44.45536748,-2.061217084,2.061217084,-13.61436545
10.21531755,-10.21531755,43.97347272,-2.55389428,2.55389428,-0.925481411
-1.556229767,1.556229767,45.5837209,-1.985856049,1.985856049,-0.520176948
-0.335794184,0.335794184,45.66461917,-2.039752602,2.039752602,0.140712972
-2.973606838,2.973606838,43.28993365,2.722794963,-2.722794963,2.950430106
-5.097560294,5.097560294,45.10730745,-2.085871358,2.085871358,-0.921621502
-0.908793512,0.908793512,45.53246451,-2.464509335,2.464509335,-0.975500156
0.299971268,-0.299971268,45.00241504,-6.3052543,6.3052543,2.732065615
-0.627944793,0.627944793,45.71145122,-3.169288341,3.169288341,0.417852647
-9.220780667,9.220780667,43.70115556,-1.005876306,1.005876306,0.721705491
-0.635671608,0.635671608,45.735101,-3.701726996,3.701726996,0.416415635
-0.169317962,0.169317962,45.24859692,-1.4322813,1.4322813,0.484944766
0.58968136,-0.58968136,45.65288401,-1.791527524,1.791527524,-0.036071141
-0.514920226,0.514920226,45.51553397,-3.039689727,3.039689727,3.042347999
-0.227843232,0.227843232,45.07850042,-0.859432823,0.859432823,-0.260517549
0.147033916,-0.147033916,45.65258551,-1.924997891,1.924997891,2.294363518
-8.742866739,8.742866739,44.37664837,-2.587323939,2.587323939,-0.755012227
-0.611235303,0.611235303,45.53963081,-3.472400615,3.472400615,2.43367891
-0.200451641,0.200451641,45.44318127,-4.593736024,4.593736024,0.866706071
-1.506321944,1.506321944,45.19802937,-1.348863021,1.348863021,2.457954184
-7.892338372,7.892338372,44.69360804,-2.644023181,2.644023181,-0.374809208
-7.655139451,7.655139451,44.8210441,-4.361523892,4.361523892,-0.78482546
-2.508098316,2.508098316,43.55097185,-1.464441201,1.464441201,-17.85079834
-10.59494675,10.59494675,43.7608262,-0.834850668,0.834850668,-0.830873641
0.59273823,-0.59273823,45.60916146,-1.107510913,1.107510913,-0.015297171
-1.678144632,1.678144632,44.76009056,-2.190946628,2.190946628,-13.30181528
7.500973814,-7.500973814,44.15338868,1.050720531,-1.050720531,0.399788207
11.09425556,-11.09425556,43.09302723,-5.899363981,5.899363981,0.683637974
-0.749821209,0.749821209,45.51554089,-2.64171778,2.64171778,0.539653036
-10.93132163,10.93132163,43.82695448,-3.139304425,3.139304425,-0.958697206
-0.873269003,0.873269003,45.45653068,-2.448203279,2.448203279,3.940719
